MotoristaID,Nome,NumeroCarteira,DataContratacao,CategoriaCarteira,Status
8698,Elisa Fonseca,2375072288,2023-06-07,A,Suspenso
8699,Srta. Raquel Novaes,4096048217,2023-09-08,C,Ativo
8700,Benício Nunes,5132773197,2022-02-01,A,Ativo
8701,Vitor Gabriel Silveira,0075608515,2023-05-05,C,Ativo
8702,Rael Teixeira,1202981150,2023-12-01,A,Suspenso
8703,Sra. Maria Julia da Conceição,4614594537,2022-04-30,A,Inativo
8704,Sra. Maria Luiza Azevedo,9600748957,2023-11-14,B,Ativo
8705,Felipe Fogaça,1289426572,2021-08-01,A,Ativo
8706,Bento Dias,0283495368,2022-05-12,B,Inativo
8707,Srta. Lunna Sampaio,4822237499,2021-10-31,E,Inativo
8708,Ana Lívia Martins,6250767091,2023-11-13,A,Inativo
8709,Ísis Nunes,9741560683,2021-12-21,A,Suspenso
8710,André Rodrigues,4784780069,2022-11-13,B,Inativo
8711,Pietra da Cunha,2115369334,2023-06-25,E,Inativo
8712,Thales Cunha,5495706020,2022-08-22,E,Inativo
8713,Maysa Viana,0717515305,2022-02-14,B,Inativo
8714,Gabriela Martins,0078221762,2023-06-13,E,Inativo
8715,Sr. Rafael da Cunha,3934414471,2021-07-26,B,Suspenso
8716,Ágatha Andrade,6316516653,2022-05-21,E,Ativo
8717,Caio Silva,6207208440,2023-01-13,E,Ativo
8718,Maria Fogaça,8490733624,2022-02-26,A,Ativo
8719,Benício Casa Grande,4580799542,2022-12-17,E,Suspenso
8720,Yasmin Azevedo,5388812318,2022-07-14,B,Ativo
8721,Sofia Vieira,5017192116,2023-10-06,E,Suspenso
8722,Rafael Silveira,0362409817,2024-05-11,A,Suspenso
8723,Breno Porto,4787710758,2021-07-18,E,Suspenso
8724,Clarice Garcia,2274234856,2024-04-18,E,Inativo
8725,José Freitas,8012790168,2024-05-13,D,Suspenso
8726,Liz Moreira,9830340476,2021-10-10,C,Ativo
8727,Ayla da Cunha,6661417565,2023-12-27,B,Inativo
8728,Cauã da Paz,1591496944,2023-07-14,B,Ativo
8729,Dr. Erick Viana,1765869793,2022-06-06,C,Ativo
8730,Manuela Vasconcelos,2953545137,2021-10-17,D,Suspenso
8731,Danilo Teixeira,3906858102,2022-03-10,B,Suspenso
8732,Théo Moura,3086650649,2023-10-23,E,Inativo
8733,Dra. Larissa Nascimento,8843881880,2021-06-20,A,Suspenso
8734,Benicio Sousa,7933436583,2023-01-27,C,Inativo
8735,André Andrade,0268702334,2023-10-20,D,Inativo
8736,Vicente Pires,4249696287,2021-12-01,B,Inativo
8737,Nicolas Lima,9283845879,2023-10-10,D,Inativo
8738,Sra. Camila Azevedo,3561923933,2023-01-08,D,Suspenso
8739,Lunna da Costa,3361083574,2023-06-06,B,Suspenso
8740,Vicente Gonçalves,4418144750,2021-09-24,E,Suspenso
8741,Davi Luiz da Mata,2447122345,2022-08-17,D,Suspenso
8742,Daniel Lopes,7219019947,2024-01-21,A,Inativo
8743,Luiz Gustavo Porto,4424271084,2024-01-01,B,Suspenso
8744,Catarina Cirino,9372937088,2021-08-12,C,Ativo
8745,Maria Cecília Vargas,5104511465,2023-06-28,B,Ativo
8746,Pedro Henrique Aragão,8810726914,2023-01-19,A,Ativo
8747,Ester Barros,5039800784,2023-01-09,A,Suspenso
8748,Joana Oliveira,1785051913,2022-02-16,B,Suspenso
8749,Dra. Ísis Machado,4754246538,2022-04-04,A,Suspenso
8750,Liam da Rosa,8919258190,2023-05-22,D,Suspenso
8751,Luiz Fernando Rios,9292953681,2021-06-26,A,Suspenso
8752,Gustavo Câmara,8379539103,2021-06-26,A,Inativo
8753,Lorena Vargas,2259403489,2021-11-18,B,Ativo
8754,Dr. Dante Farias,8911112064,2022-04-09,A,Suspenso
8755,Dra. Ana Carolina da Rosa,4765118090,2023-02-15,C,Inativo
8756,Luiz Miguel Araújo,7789454428,2022-12-10,B,Suspenso
8757,João Miguel Ramos,0217883082,2024-03-17,C,Inativo
8758,Noah Carvalho,1757387342,2023-02-09,E,Ativo
8759,Gabrielly Fogaça,3248283766,2022-08-13,E,Inativo
8760,Heloísa Brito,0076230500,2022-08-11,D,Suspenso
8761,Sr. João Miguel Cardoso,9577779840,2022-09-23,E,Inativo
8762,Marcela Siqueira,7525775797,2023-02-24,A,Suspenso
8763,Alana Oliveira,8081581389,2023-07-27,A,Inativo
8764,Emilly Pastor,4571227007,2023-04-21,D,Suspenso
8765,Rodrigo Sales,2491704610,2023-01-01,C,Inativo
8766,Sra. Clarice Cirino,7179397554,2022-08-25,C,Ativo
8767,Valentim Andrade,8267306661,2021-06-21,D,Suspenso
8768,Maysa Castro,1923737280,2023-09-10,E,Inativo
8769,Dr. Arthur Castro,0931828379,2023-12-10,E,Suspenso
8770,Sabrina Barros,1826095095,2023-02-11,A,Inativo
8771,Eduardo Barbosa,8022372508,2021-11-24,C,Ativo
8772,Stella das Neves,8262263827,2022-03-10,A,Suspenso
8773,Alana Guerra,7845979350,2021-11-24,E,Inativo
8774,Evelyn Siqueira,5124808263,2023-01-07,B,Inativo
8775,Bernardo Mendes,9138151339,2024-06-01,C,Inativo
8776,Ana Cecília Vasconcelos,7521416056,2024-05-10,D,Suspenso
8777,Srta. Lívia Brito,1075705558,2023-11-25,B,Ativo
8778,Bryan Gomes,5710229717,2023-05-12,B,Suspenso
8779,Sr. Davi Macedo,8625276828,2022-10-18,A,Suspenso
8780,Sra. Heloisa Costa,9770975010,2021-11-04,A,Inativo
8781,Kamilly Farias,3923055356,2023-03-18,A,Inativo
8782,Ana Júlia Nascimento,4430564507,2023-09-15,E,Inativo
8783,Dr. Josué Martins,2778477829,2022-11-15,B,Suspenso
8784,Dr. Cauã Porto,1717347253,2021-12-27,E,Ativo
8785,Dr. Daniel Gomes,1520341312,2023-04-04,D,Inativo
8786,Henrique Nogueira,9005261786,2023-08-29,A,Ativo
8787,Dr. Arthur Miguel Aragão,6286444762,2022-02-13,E,Ativo
8788,Dr. Vinicius Pinto,9727201764,2023-08-01,A,Inativo
8789,Maria Liz da Cruz,0901700468,2024-05-02,C,Ativo
8790,João Lucas Mendes,6374259502,2024-05-19,D,Ativo
8791,Lívia Costela,2300559011,2021-11-24,B,Suspenso
8792,Dr. Davi Cardoso,0003439817,2022-01-28,B,Suspenso
8793,Gael Peixoto,0098496623,2024-02-01,D,Ativo
8794,Ravi Sales,1625683388,2023-04-20,A,Ativo
8795,Srta. Maria Helena Sousa,2931859459,2023-03-31,D,Ativo
8796,Alexandre Rodrigues,6658070873,2022-03-17,B,Ativo
8797,Bárbara Camargo,8840280680,2023-12-07,B,Suspenso
8798,Dra. Nina Araújo,6419436775,2022-02-21,C,Ativo
8799,Benjamim Moreira,8348912974,2024-04-03,A,Suspenso
8800,Davi Miguel Farias,1958726839,2022-05-01,D,Ativo
8801,Srta. Bella Leão,7021143618,2021-07-02,E,Inativo
8802,Dr. Emanuel da Luz,2507844226,2023-07-10,D,Suspenso
8803,Thomas da Cruz,4434349838,2023-03-22,C,Inativo
8804,Ágatha da Mota,0309947266,2023-07-20,A,Ativo
8805,Dr. Breno Porto,6274548141,2024-02-26,E,Inativo
8806,Sr. Mateus Pires,9386098651,2023-04-19,A,Suspenso
8807,Isaac Monteiro,3559194032,2024-01-31,E,Ativo
8808,Sra. Ana Luiza Pimenta,5404835673,2023-06-06,D,Inativo
8809,Oliver Pires,6584624826,2022-04-01,A,Suspenso
8810,Ayla Pinto,0754998459,2021-12-09,A,Inativo
8811,Bento Cunha,6121534625,2024-02-15,A,Ativo
8812,Amanda Teixeira,1345527253,2021-07-29,D,Ativo
8813,Dra. Emanuella Sá,1418201250,2023-11-19,B,Ativo
8814,Dr. Lucas Gabriel da Costa,7951159315,2023-11-23,E,Ativo
8815,Manuela Santos,7098992484,2021-12-21,D,Inativo
8816,Srta. Lavínia Siqueira,2828533962,2024-01-14,C,Ativo
8817,José Miguel Vargas,5174211500,2022-07-26,E,Suspenso
8818,Maria Flor Pinto,4185872926,2022-11-24,A,Suspenso
8819,Guilherme Rodrigues,8825807012,2022-09-18,D,Suspenso
8820,Murilo Fernandes,9176438830,2022-11-15,E,Ativo
8821,Nathan da Mota,4173595269,2023-07-03,A,Suspenso
8822,Laís da Rocha,2661709964,2023-01-04,B,Suspenso
8823,Brayan Aparecida,0761891388,2021-09-12,C,Inativo
8824,Mariana Oliveira,6896348640,2023-12-27,D,Inativo
8825,Sr. Ravi da Cruz,2407888889,2021-07-24,D,Suspenso
8826,Aylla Santos,6356207971,2022-02-15,C,Suspenso
8827,Allana da Costa,1181954325,2022-04-14,C,Inativo
8828,Yuri Cassiano,3672894821,2024-04-20,B,Ativo
8829,Natália Garcia,0838344950,2024-04-08,A,Suspenso
8830,Matteo Sousa,4566452341,2021-08-12,E,Ativo
8831,Pedro Miguel Vasconcelos,4606174321,2024-01-30,B,Suspenso
8832,Vinicius Abreu,8701002237,2022-10-14,C,Inativo
8833,Manuella Rios,7858130443,2022-04-25,E,Inativo
8834,Lucas Fernandes,4041497484,2022-03-09,E,Ativo
8835,Isabel Vasconcelos,4360203731,2022-08-18,A,Ativo
8836,Pedro Miguel Camargo,2910327628,2022-11-25,C,Inativo
8837,Beatriz Rios,4603759823,2024-05-08,B,Ativo
8838,Catarina Martins,4632375051,2023-10-08,E,Ativo
8839,Davi Pimenta,1566899347,2023-10-20,C,Suspenso
8840,Igor Andrade,1248292545,2021-10-17,A,Suspenso
8841,Nicolas Pacheco,7291300271,2021-11-27,E,Suspenso
8842,Gustavo Martins,6774252967,2021-10-31,B,Inativo
8843,Antony Silveira,0893845626,2022-01-17,A,Inativo
8844,Erick Pacheco,0902642676,2021-08-26,D,Suspenso
8845,Antônio da Cunha,2690685094,2023-09-14,E,Suspenso
8846,Dra. Emilly Almeida,7482640815,2023-03-13,A,Ativo
8847,Arthur Gabriel Viana,3946179059,2023-01-02,D,Inativo
8848,Valentim Machado,0287997121,2024-03-23,C,Ativo
8849,Sara Alves,5014910499,2023-01-31,D,Inativo
8850,Rafael Andrade,5546104425,2023-06-30,E,Inativo
8851,Luiz Fernando Rodrigues,5650326269,2022-11-23,C,Inativo
8852,Sr. Erick Garcia,7866544545,2023-02-22,A,Suspenso
8853,Vitor Abreu,6807305618,2021-08-13,B,Suspenso
8854,Lucas Souza,4401081694,2021-09-03,E,Inativo
8855,Srta. Ana Beatriz Monteiro,2237357063,2021-08-14,A,Suspenso
8856,Stella Porto,3261885654,2023-08-24,D,Suspenso
8857,Eloá Vasconcelos,2187070273,2023-07-16,E,Inativo
8858,Maya Ferreira,5243628916,2022-01-13,E,Ativo
8859,Dr. Joaquim Farias,6987679903,2022-06-06,E,Suspenso
8860,Isabella Montenegro,4177052957,2022-06-05,C,Ativo
8861,Antonella Leão,4770580952,2023-03-09,E,Ativo
8862,Alexia Martins,3459190123,2022-03-11,B,Ativo
8863,Alexandre Monteiro,1315460851,2022-07-24,B,Suspenso
8864,Davi Lucas Barros,6117683692,2022-11-13,D,Inativo
8865,João Guilherme Garcia,2295137830,2024-03-19,E,Inativo
8866,Luara Oliveira,7743147652,2022-05-01,D,Ativo
8867,Mariah Monteiro,5853149709,2021-12-12,D,Ativo
8868,Dr. Augusto Araújo,4154781966,2024-05-02,E,Suspenso
8869,Yuri da Conceição,0201109344,2023-02-25,C,Suspenso
8870,Benjamim Farias,3193689774,2021-11-22,B,Ativo
8871,Brayan Farias,8823522676,2022-08-05,B,Ativo
8872,Lunna Cunha,7097406625,2023-09-01,C,Suspenso
8873,Manuela Porto,9371546856,2022-08-22,E,Ativo
8874,Gael Cardoso,9898952121,2023-02-21,C,Inativo
8875,Bianca Nogueira,4069403417,2022-04-11,A,Inativo
8876,Sr. Cauê Pereira,9652544202,2022-12-09,A,Ativo
8877,Sra. Melina Melo,9710670705,2023-09-16,D,Ativo
8878,Sr. Gabriel Cardoso,8872973490,2021-11-21,E,Ativo
8879,Carolina Rios,4264791162,2024-02-11,D,Ativo
8880,Amanda Araújo,8665719400,2021-11-30,D,Ativo
8881,João Felipe Cavalcanti,5633778811,2022-07-16,C,Suspenso
8882,Sra. Maysa da Rosa,7283943214,2022-08-10,E,Ativo
8883,Sara Oliveira,9004629792,2022-01-23,D,Suspenso
8884,Bianca Mendonça,1859624250,2023-12-14,C,Suspenso
8885,Milena Novais,8129316370,2022-03-08,B,Inativo
8886,Ana Laura Aragão,0415818876,2022-10-23,B,Inativo
8887,Sr. Anthony Azevedo,6580223109,2023-05-14,B,Ativo
8888,Milena Jesus,2178809226,2022-08-06,C,Ativo
8889,Pedro Miguel Martins,6792693910,2024-01-22,B,Ativo
8890,Sr. Nathan Andrade,9862055306,2023-09-22,A,Suspenso
8891,Davi Lucas da Cruz,6290445578,2022-05-31,E,Suspenso
8892,Emanuelly da Cunha,1068997984,2023-02-19,E,Suspenso
8893,Enzo Gabriel Campos,7193430542,2023-08-18,C,Suspenso
8894,Sra. Elisa Siqueira,3945164289,2023-10-29,B,Suspenso
8895,Lucca da Paz,5240810766,2023-12-01,B,Ativo
8896,Nina Vasconcelos,0031002277,2024-03-31,E,Inativo
8897,Sr. Bernardo Mendes,1970485596,2022-11-20,D,Ativo
8898,Ana da Costa,1678396935,2021-06-17,D,Suspenso
8899,Maria Eduarda Souza,3583091035,2023-03-03,C,Inativo
8900,Luana Borges,4528358213,2022-09-10,C,Inativo
8901,Eloá Rezende,3338322438,2021-10-06,E,Inativo
8902,Ayla da Cunha,3586340704,2022-12-27,D,Inativo
8903,Sophia Nunes,9452114942,2024-01-16,B,Suspenso
8904,Maya Oliveira,0371775067,2023-12-21,A,Suspenso
8905,Ana Liz Barbosa,7188449463,2024-04-04,A,Suspenso
8906,Bento Câmara,7725235480,2023-02-12,B,Ativo
8907,Srta. Gabriela Sales,8308377348,2023-01-06,E,Ativo
8908,Rhavi Peixoto,2349487030,2022-01-20,D,Ativo
8909,Rodrigo Rios,8608032568,2024-01-30,D,Suspenso
8910,Ana Luiza Cunha,3333124820,2023-11-19,A,Inativo
8911,Mariah Ramos,7629401468,2022-09-26,A,Ativo
8912,Srta. Ana Lívia Novaes,5598037849,2024-05-10,C,Ativo
8913,Raquel Moura,7316418217,2022-08-02,D,Inativo
8914,Gabrielly Rezende,1098389236,2021-06-28,E,Suspenso
8915,Eduarda Rezende,6754605668,2021-06-09,E,Ativo
8916,Maria Sophia da Rosa,5925698048,2021-11-22,B,Inativo
8917,Hadassa Camargo,3898673417,2021-09-21,B,Suspenso
8918,Srta. Gabrielly Silva,4183366779,2023-07-07,A,Suspenso
8919,Juliana Pastor,9332215477,2022-01-24,E,Ativo
8920,Vitor Cardoso,3419852567,2024-02-01,E,Suspenso
8921,Gustavo Henrique Aragão,5848476081,2022-05-04,A,Suspenso
8922,Gael da Costa,0576590956,2022-03-13,E,Inativo
8923,Ana Luiza Fonseca,7479552076,2023-02-24,A,Suspenso
8924,Sr. Benjamim Gomes,8527162481,2023-11-01,C,Ativo
8925,Dr. Oliver Rezende,4645803231,2021-08-01,A,Suspenso
8926,Pedro Borges,0117767244,2021-06-13,B,Ativo
8927,Valentim Rocha,4819268553,2021-12-04,D,Inativo
8928,Isabelly Camargo,8250110324,2022-02-27,D,Ativo
8929,Raquel Cirino,1571023802,2022-07-20,B,Ativo
8930,Mateus Macedo,9867076575,2023-12-30,D,Ativo
8931,Thales da Mata,9276312822,2022-02-12,B,Suspenso
8932,Yuri Cavalcanti,9240492983,2023-12-18,B,Ativo
8933,André Mendes,3249302162,2023-12-27,E,Suspenso
8934,Henry Gabriel Guerra,3054042280,2021-08-26,B,Suspenso
8935,Milena Rios,3443322660,2023-07-22,E,Ativo
8936,Dra. Maysa Monteiro,8172120099,2023-04-08,C,Suspenso
8937,Sr. Luigi da Rosa,8313172866,2022-07-20,B,Ativo
8938,Bryan Souza,4881351378,2022-04-04,E,Suspenso
8939,Ravi Lucca Costela,4413240818,2023-01-15,E,Ativo
8940,Sara Gomes,0940853954,2022-02-09,B,Inativo
8941,Valentina Andrade,0441771379,2024-03-03,E,Ativo
8942,Mathias Duarte,5280578549,2022-12-08,E,Inativo
8943,Maria Helena Montenegro,4143536959,2021-09-04,A,Suspenso
8944,Isis Marques,0926842667,2022-03-27,B,Suspenso
8945,Dra. Alice Abreu,6451423502,2023-09-07,B,Ativo
8946,Breno Sales,9990941400,2022-03-08,E,Inativo
8947,Júlia Cunha,2798601410,2024-05-01,A,Suspenso
8948,João Vitor Pires,2347689647,2022-10-09,D,Inativo
8949,Dra. Júlia Correia,5149735973,2023-12-01,C,Ativo
8950,Pedro Miguel Barbosa,7714158502,2022-08-29,D,Inativo
8951,Joana da Mata,2333975418,2023-08-30,A,Ativo
8952,Melissa Martins,2092666837,2023-09-16,A,Ativo
8953,Raul Azevedo,6483740472,2021-10-09,E,Suspenso
8954,Dra. Bruna Dias,2838371899,2023-01-25,D,Inativo
8955,Beatriz da Mata,4635488005,2024-06-05,E,Ativo
8956,Thiago da Luz,1812207197,2022-10-22,D,Ativo
8957,Lívia Siqueira,5443970023,2021-12-14,B,Ativo
8958,Alice Sampaio,8902811575,2021-08-17,B,Ativo
8959,Paulo Camargo,5404591227,2023-04-05,B,Inativo
8960,Joana Lopes,0500040660,2021-10-09,D,Suspenso
8961,Sr. Mateus Guerra,0056705799,2023-03-01,D,Suspenso
8962,João Felipe da Cunha,5483726309,2023-09-29,B,Inativo
8963,Henry Gabriel Machado,6925239957,2021-08-06,A,Suspenso
8964,Caleb Oliveira,1193214174,2021-09-09,B,Suspenso
8965,Henry Campos,2705192250,2021-12-15,E,Inativo
8966,Maria Liz Cirino,4759865348,2023-09-24,A,Inativo
8967,Bento Mendes,5709396221,2022-01-02,A,Ativo
8968,Sra. Ana Julia Teixeira,2872894992,2021-12-13,A,Ativo
8969,Maria Flor Pereira,3421725495,2022-03-20,C,Ativo
8970,Sophie Rocha,7384072244,2021-11-17,B,Inativo
8971,Théo Oliveira,3465810410,2023-11-26,D,Inativo
8972,Sr. Erick Abreu,2218506187,2022-01-09,E,Inativo
8973,Melina Silveira,5278546206,2024-05-07,E,Ativo
8974,Gabrielly Nascimento,6026815445,2021-10-30,B,Ativo
8975,Caroline Mendes,7492728188,2022-05-09,C,Inativo
8976,Nicole da Rosa,7568712057,2023-07-03,D,Suspenso
8977,Davi Gomes,4056562499,2021-12-08,D,Inativo
8978,Danilo Brito,4983461610,2023-04-15,E,Inativo
8979,Ana Beatriz da Cunha,4825014590,2022-09-17,A,Suspenso
8980,Lívia Rezende,7211129546,2022-03-07,E,Ativo
8981,Dr. Luiz Fernando Jesus,0076884267,2021-07-11,B,Suspenso
8982,Sophia Novaes,1688448439,2023-03-13,B,Ativo
8983,Dr. José Miguel Carvalho,1555280697,2021-09-22,D,Ativo
8984,Carlos Eduardo Andrade,8929003467,2022-12-19,C,Inativo
8985,Luna Duarte,5490558198,2023-06-09,E,Ativo
8986,Pedro Henrique Lopes,2184589448,2023-10-16,D,Inativo
8987,Antônio Azevedo,2232928550,2023-06-01,B,Inativo
8988,Arthur Miguel Lopes,8772850355,2023-11-29,B,Inativo
8989,Jade Barbosa,1419984892,2023-05-09,A,Inativo
8990,Bento Azevedo,7618070156,2024-04-07,E,Suspenso
8991,Antony Freitas,9342420533,2021-08-31,E,Suspenso
8992,Beatriz Fernandes,7023031687,2022-09-18,B,Suspenso
8993,Marcelo Rodrigues,0774723779,2023-06-26,B,Inativo
8994,Sarah Garcia,1175697752,2021-12-12,D,Ativo
8995,Isis Souza,7943202758,2021-09-02,A,Ativo
8996,Pedro Lucas Sá,5596119904,2021-06-23,E,Ativo
8997,Emanuel Gomes,3749582721,2023-07-26,E,Inativo
8998,Mariah Garcia,7451689398,2022-03-24,C,Suspenso
8999,Srta. Catarina Carvalho,8954951005,2023-06-22,E,Ativo
9000,Srta. Heloisa Monteiro,3265711635,2022-02-04,B,Inativo
9001,Kamilly Silva,4553758951,2021-11-21,E,Suspenso
9002,Enrico Teixeira,3340688568,2023-02-16,D,Inativo
9003,Lívia Albuquerque,8729057993,2023-10-20,D,Ativo
9004,Maria Júlia Peixoto,6501672158,2022-07-08,A,Inativo
9005,Joana Souza,8226247934,2023-09-26,A,Inativo
9006,Miguel Castro,3149215685,2023-08-19,D,Ativo
9007,Thomas da Rosa,9392123369,2023-07-18,E,Inativo
9008,Isis Moura,2295662105,2023-08-15,A,Ativo
9009,Benjamin da Mota,0584487970,2021-11-28,E,Suspenso
9010,João Lucas Pacheco,6529551980,2022-01-08,B,Ativo
9011,Vicente Moraes,6124850270,2023-01-16,E,Ativo
9012,Renan Mendes,7918887108,2022-04-27,D,Suspenso
9013,Noah Dias,4804936347,2023-03-28,C,Inativo
9014,Rafael Ferreira,2765653173,2023-08-19,E,Inativo
9015,Augusto Jesus,8326156828,2021-08-23,D,Ativo
9016,Liz Nogueira,0797364806,2023-09-24,C,Inativo
9017,Sr. Joaquim Barbosa,4336269758,2024-01-03,B,Ativo
9018,Olívia Sousa,8509644340,2021-06-08,A,Ativo
9019,Ravy Peixoto,9323426241,2023-03-07,E,Suspenso
9020,Sabrina Souza,3179074763,2021-12-20,C,Inativo
9021,Ravy Alves,9015555042,2022-04-17,E,Ativo
9022,Sr. Bruno Azevedo,9520257663,2021-06-17,B,Inativo
9023,Agatha Peixoto,3675243898,2022-11-29,C,Ativo
9024,Maysa Montenegro,7949517147,2023-08-30,C,Ativo
9025,Dante Novais,5714518214,2023-03-11,C,Suspenso
9026,Apollo Monteiro,1752105678,2023-07-18,D,Suspenso
9027,Augusto Souza,6608736405,2023-02-12,B,Ativo
9028,Nicole Abreu,1773564909,2023-11-08,A,Ativo
9029,Cecília Novaes,9269292164,2021-10-01,C,Inativo
9030,Otto Silva,6250605152,2023-09-17,C,Inativo
9031,Sra. Manuella Albuquerque,3288584054,2022-07-12,B,Ativo
9032,Dom Cirino,5452617819,2023-01-04,B,Suspenso
9033,Heloísa da Conceição,0709936591,2023-12-06,B,Inativo
9034,Srta. Alana Caldeira,5299712461,2022-04-27,C,Inativo
9035,Maria Liz Moreira,1442105349,2021-08-23,C,Suspenso
9036,Helena Lima,5145225000,2023-12-30,A,Inativo
9037,Ravy Sampaio,3010791004,2022-06-18,A,Inativo
9038,Ayla Barbosa,2181326934,2021-11-05,E,Suspenso
9039,Emanuelly Oliveira,0358099922,2022-03-07,C,Inativo
9040,Davi Luiz Freitas,6190385952,2024-04-03,D,Suspenso
9041,Maria Julia Vieira,8577216105,2022-02-07,C,Ativo
9042,Bruno Rocha,1424908542,2021-10-04,E,Inativo
9043,Dra. Luiza Leão,8306036693,2024-01-15,B,Suspenso
9044,Laís Mendes,4810366642,2022-07-22,B,Inativo
9045,Théo Carvalho,4976256975,2022-02-01,D,Suspenso
9046,Josué Melo,4751836747,2023-07-21,C,Suspenso
9047,Dr. Gael Novais,6238297965,2022-01-11,D,Ativo
9048,Luiz Felipe Nogueira,8314310578,2024-01-06,B,Ativo
9049,Ian Alves,3444970222,2021-06-07,B,Suspenso
9050,Sra. Ana Sophia da Rosa,5094709649,2024-05-30,A,Suspenso
9051,Milena da Cruz,5508665162,2021-11-02,E,Inativo
9052,Noah Vasconcelos,6283035452,2021-12-05,D,Suspenso
9053,Erick Campos,9464021493,2022-08-15,D,Inativo
9054,Eloah Barbosa,0015787362,2022-07-22,B,Inativo
9055,Eloá Correia,2157296784,2023-03-29,B,Ativo
9056,Dr. Diego da Mota,9134524968,2024-05-20,C,Inativo
9057,Enrico Lopes,2082947999,2023-08-13,B,Inativo
9058,Olívia Sales,8054404982,2023-10-11,D,Inativo
9059,Srta. Maria Luísa das Neves,0530926015,2023-07-17,D,Inativo
9060,Nicolas Melo,6361674410,2023-11-18,D,Inativo
9061,Olivia Sampaio,1908532714,2022-03-26,B,Ativo
9062,José Santos,8733130367,2023-01-05,A,Inativo
9063,Carlos Eduardo Moura,0545781459,2021-07-13,A,Ativo
9064,Dr. Augusto Siqueira,0215337407,2024-04-27,E,Ativo
9065,Gabrielly Santos,9741694934,2021-10-25,E,Inativo
9066,Ravy Camargo,6494743726,2024-05-16,D,Inativo
9067,Otto Cunha,8476180240,2023-12-11,E,Ativo
9068,Caio Fernandes,5318898590,2022-09-24,B,Ativo
9069,Raul da Costa,2913428915,2023-11-27,A,Inativo
9070,Amanda Dias,4224617057,2023-03-14,B,Ativo
9071,Anthony Gabriel Cavalcanti,7318473807,2023-06-15,B,Suspenso
9072,Valentina Garcia,4883387316,2022-01-08,E,Ativo
9073,Dr. Benicio Nunes,3093663673,2024-04-11,E,Ativo
9074,Vicente Cunha,4648310916,2023-10-31,B,Suspenso
9075,Brayan Aragão,3673884488,2022-08-29,C,Suspenso
9076,Luiz Gustavo Alves,7136786024,2022-06-09,E,Inativo
9077,Sra. Ana Liz Pimenta,1358238325,2021-10-10,A,Inativo
9078,Eduardo Gonçalves,4229146659,2023-12-13,E,Inativo
9079,Juliana da Conceição,9233641667,2024-04-06,D,Suspenso
9080,Sr. Luan Campos,4578897326,2021-10-02,C,Inativo
9081,Ana Liz Mendonça,1268170252,2022-03-05,A,Inativo
9082,Sara Rodrigues,4921020665,2023-08-03,A,Ativo
9083,Eduardo da Mota,4552397591,2023-03-28,B,Ativo
9084,Bianca Moura,4530874964,2022-08-15,D,Ativo
9085,Maitê Mendes,6144177450,2023-10-13,E,Suspenso
9086,Ravy Pacheco,9738781656,2023-04-02,A,Suspenso
9087,Gabriela Aparecida,5548533765,2024-05-10,B,Inativo
9088,Maria Vitória Rodrigues,9127752425,2024-05-15,E,Ativo
9089,Lavínia Gomes,7070806233,2023-05-05,D,Ativo
9090,Lucas Fernandes,5994979050,2021-07-25,E,Suspenso
9091,Arthur Silveira,6376974817,2024-01-24,E,Ativo
9092,Bella da Luz,0083420549,2024-04-29,C,Suspenso
9093,Maria Clara Melo,3433906349,2023-04-04,A,Ativo
9094,Théo Sampaio,2950466825,2021-06-08,C,Suspenso
9095,Isis Fernandes,8597027272,2021-10-21,B,Suspenso
9096,Maria Luiza Garcia,9858916118,2023-10-07,A,Inativo
9097,Vitor Gabriel da Costa,0610630831,2022-04-05,D,Suspenso
9098,Evelyn Cavalcante,9851755888,2022-09-02,E,Inativo
9099,Milena Rodrigues,9710301651,2023-06-04,A,Ativo
9100,Bryan Araújo,5673517954,2021-12-30,D,Suspenso
9101,Maria Luiza Sá,0200041741,2021-10-13,D,Suspenso
9102,Luigi Pereira,5832227015,2023-09-02,A,Inativo
9103,Manuela Mendes,4536102906,2023-09-15,D,Ativo
9104,Anthony Gabriel Ribeiro,0826720863,2021-06-15,B,Suspenso
9105,Enzo Gabriel Nogueira,7146281658,2023-09-14,E,Ativo
9106,Ayla Pastor,2858890030,2022-07-11,D,Ativo
9107,Kamilly Alves,3213962422,2022-10-14,B,Inativo
9108,Carlos Eduardo Freitas,3844751803,2021-07-07,C,Suspenso
9109,Dra. Laura Araújo,7274385533,2023-03-09,C,Ativo
9110,Luiz Henrique Silva,7307755173,2022-05-04,B,Ativo
9111,Levi Sousa,6014263483,2024-02-21,B,Inativo
9112,Ana Carolina Mendonça,6692161434,2023-05-16,E,Suspenso
9113,Dr. Enrico Machado,5606310753,2022-02-03,B,Inativo
9114,Sra. Manuela Câmara,3598202313,2023-11-09,E,Inativo
9115,Valentim da Rosa,9630738535,2024-03-09,C,Suspenso
